Id,Sample #,Time,parent,voltage [V],temp,light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
11,,9/24/2015 9:40:48 AM,0,3.025,28.881,822,2.4927,1.1946,0.64758,0.55591,0.57661
13,,9/24/2015 9:40:48 AM,0,3.0323,28.54,901,1.4465,0.77068,0.51873,0.50391,0.50391
24,,9/24/2015 9:40:50 AM,10,2.9398,29.308,301,0.50577,0.44255,0.45404,0.47129,0.5029
53,,9/24/2015 9:40:55 AM,24,2.8593,25.188,40,0.46117,0.42763,0.45558,0.54502,0.65402
40,,9/24/2015 9:41:01 AM,11,2.7707,32.004,240,0.69335,0.57689,0.60939,0.66627,0.7421
3,,9/24/2015 9:41:06 AM,0,2.9818,29.652,778,2.1103,1.9645,1.8975,1.128,0.69371
20,,9/24/2015 9:41:10 AM,0,2.9261,29.308,191,0.49483,0.55203,0.57205,0.92959,1.0326
54,,9/24/2015 9:41:22 AM,0,2.39,-273.15,258,0.4836,0.78732,0.73358,0.76162,0.79433
255,,9/24/2015 9:41:28 AM,3,2.9261,29.652,701,1.4988,1.393,1.1641,0.91815,0.75225
10,,9/24/2015 9:41:46 AM,0,2.8398,29.652,753,1.3103,0.81613,0.52188,0.54131,0.57462
13,,9/24/2015 9:41:46 AM,0,2.9818,28.711,903,1.4282,0.7899,0.50134,0.48676,0.50134
11,,9/24/2015 9:41:47 AM,0,3.025,28.881,823,2.4987,1.1976,0.64758,0.55887,0.57957
24,,9/24/2015 9:41:49 AM,10,2.9398,29.394,308,0.51152,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:41:54 AM,24,2.8593,24.774,41,0.45278,0.42204,0.45278,0.53943,0.70154
40,,9/24/2015 9:42:00 AM,11,2.7646,32.004,240,0.6729,0.56481,0.59453,0.66209,0.73776
3,,9/24/2015 9:42:05 AM,0,2.9818,29.652,778,2.1015,1.9616,1.8975,1.128,0.69371
20,,9/24/2015 9:42:08 AM,0,2.9261,29.308,182,0.49483,0.55203,0.57491,0.93245,1.0354
54,,9/24/2015 9:42:21 AM,0,2.39,-273.15,256,0.4836,0.78965,0.73358,0.76162,0.79433
255,,9/24/2015 9:42:26 AM,3,2.9192,29.652,701,1.5153,1.404,1.1728,0.93313,0.76191
10,,9/24/2015 9:42:45 AM,0,2.8334,29.566,755,1.3156,0.81705,0.52347,0.54286,0.57886
11,,9/24/2015 9:42:45 AM,0,3.025,28.881,825,2.5105,1.2035,0.6535,0.55887,0.57957
10,,9/24/2015 9:42:45 AM,0,2.8334,29.566,755,1.3156,0.81705,0.52347,0.54286,0.57886
13,,9/24/2015 9:42:45 AM,0,2.9818,28.54,902,1.4137,0.74909,0.50717,0.49551,0.513
24,,9/24/2015 9:42:47 AM,10,2.9398,29.308,298,0.50577,0.44255,0.45404,0.47416,0.50577
53,,9/24/2015 9:42:51 AM,24,2.8593,24.032,42,0.4444,0.42204,0.45558,0.51986,0.69595
40,,9/24/2015 9:42:58 AM,11,2.7707,31.915,240,0.66627,0.56606,0.59043,0.66627,0.73939
3,,9/24/2015 9:43:03 AM,0,2.9818,29.652,779,2.1103,1.9645,1.8975,1.128,0.6908
20,,9/24/2015 9:43:07 AM,0,2.9261,29.308,191,0.49769,0.55203,0.57777,0.94389,1.0411
54,,9/24/2015 9:43:19 AM,0,2.39,-273.15,269,0.4836,0.78732,0.73125,0.76162,0.79433
255,,9/24/2015 9:43:24 AM,3,2.9192,29.652,695,1.4953,1.3926,1.1671,0.92742,0.75906
10,,9/24/2015 9:43:44 AM,0,2.8334,29.566,754,1.3128,0.81705,0.52347,0.54563,0.58163
11,,9/24/2015 9:43:44 AM,0,3.025,28.966,824,2.5134,1.2035,0.64758,0.55591,0.57957
13,,9/24/2015 9:43:44 AM,0,3.0323,28.626,900,1.4435,0.77068,0.51873,0.50391,0.51873
24,,9/24/2015 9:43:46 AM,10,2.9398,29.394,308,0.51152,0.44255,0.45404,0.47416,0.50577
53,,9/24/2015 9:43:51 AM,24,2.8593,23.374,45,0.45837,0.43322,0.46117,0.53104,0.71551
40,,9/24/2015 9:43:57 AM,11,2.7707,31.915,240,0.65814,0.56335,0.58231,0.66356,0.73668
3,,9/24/2015 9:44:01 AM,0,2.9818,29.652,782,2.1161,1.9704,1.9033,1.1368,0.69663
20,,9/24/2015 9:44:07 AM,0,2.9261,29.308,182,0.49483,0.55203,0.58063,0.94675,1.044
54,,9/24/2015 9:44:18 AM,0,2.39,-273.15,261,0.48127,0.78732,0.73125,0.76162,0.79433
255,,9/24/2015 9:44:22 AM,3,2.9261,29.652,705,1.5245,1.4073,1.1756,0.93245,0.76083
10,,9/24/2015 9:44:42 AM,0,2.8334,29.566,758,1.3156,0.81428,0.51793,0.53455,0.56778
13,,9/24/2015 9:44:43 AM,0,3.0323,28.626,903,1.4495,0.77957,0.52466,0.50687,0.52169
11,,9/24/2015 9:44:43 AM,0,3.025,28.966,826,2.5519,1.2153,0.6535,0.55591,0.57957
24,,9/24/2015 9:44:46 AM,10,2.9398,29.394,311,0.51152,0.44255,0.45404,0.47416,0.50577
53,,9/24/2015 9:44:48 AM,24,2.8593,23.456,43,0.46117,0.42763,0.45278,0.52545,0.71272
40,,9/24/2015 9:44:56 AM,11,2.7646,31.915,240,0.63237,0.53778,0.57021,0.66209,0.73506
3,,9/24/2015 9:45:00 AM,0,2.9818,29.652,780,2.1132,1.9645,1.9004,1.128,0.69371
20,,9/24/2015 9:45:04 AM,0,2.9261,29.308,191,0.49769,0.55489,0.57777,0.94675,1.0411
54,,9/24/2015 9:45:16 AM,0,2.39,-273.15,260,0.48127,0.78732,0.73125,0.75928,0.79199
255,,9/24/2015 9:45:22 AM,3,2.9261,29.652,707,1.5217,1.4044,1.1727,0.92673,0.75511
10,,9/24/2015 9:45:40 AM,0,2.8334,29.652,755,1.3073,0.81151,0.51516,0.53455,0.56778
11,,9/24/2015 9:45:41 AM,0,3.025,28.966,828,2.5637,1.2183,0.65645,0.55887,0.57957
13,,9/24/2015 9:45:41 AM,0,3.0323,28.626,903,1.4524,0.78254,0.52466,0.50687,0.52169
24,,9/24/2015 9:45:44 AM,10,2.9398,29.394,311,0.51439,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:45:47 AM,24,2.8593,23.374,43,0.43042,0.42763,0.45558,0.51707,0.70713
40,,9/24/2015 9:45:54 AM,11,2.7707,31.827,240,0.63376,0.54439,0.56876,0.66627,0.73668
3,,9/24/2015 9:45:59 AM,0,2.9818,29.652,779,2.1074,1.9587,1.8946,1.1251,0.6908
20,,9/24/2015 9:46:03 AM,0,2.9261,29.308,192,0.49769,0.55489,0.57777,0.93531,1.0383
54,,9/24/2015 9:46:15 AM,0,2.39,-273.15,262,0.48594,0.78965,0.73125,0.76162,0.79433
255,,9/24/2015 9:46:20 AM,3,2.9192,29.652,707,1.5038,1.3926,1.1614,0.91315,0.7505
10,,9/24/2015 9:46:39 AM,0,2.8334,29.652,759,1.3156,0.81151,0.51516,0.53455,0.56778
13,,9/24/2015 9:46:39 AM,0,3.0323,28.626,904,1.4524,0.7855,0.52466,0.50687,0.52466
11,,9/24/2015 9:46:40 AM,0,3.025,28.966,828,2.5696,1.2183,0.66237,0.55887,0.58253
24,,9/24/2015 9:46:43 AM,10,2.9398,29.394,310,0.51439,0.44542,0.45404,0.47703,0.50864
53,,9/24/2015 9:46:46 AM,24,2.8593,23.456,45,0.44719,0.42763,0.45278,0.52266,0.71272
40,,9/24/2015 9:46:53 AM,11,2.7646,31.827,240,0.60804,0.52697,0.5594,0.66479,0.73506
3,,9/24/2015 9:46:57 AM,0,2.9818,29.652,778,2.0957,1.9529,1.8858,1.1251,0.6908
20,,9/24/2015 9:47:02 AM,0,2.9261,29.308,190,0.49769,0.55203,0.57491,0.93817,1.0326
54,,9/24/2015 9:47:14 AM,0,2.39,-273.15,253,0.4836,0.78732,0.73125,0.75928,0.79199
255,,9/24/2015 9:47:19 AM,3,2.9192,29.652,699,1.4924,1.3869,1.1586,0.9103,0.7505
10,,9/24/2015 9:47:37 AM,0,2.8334,29.652,756,1.3184,0.81705,0.5207,0.54009,0.57332
11,,9/24/2015 9:47:38 AM,0,3.025,28.966,829,2.5785,1.2242,0.66532,0.56183,0.58253
13,,9/24/2015 9:47:38 AM,0,3.0323,28.711,907,1.4584,0.79143,0.52762,0.50983,0.52762
24,,9/24/2015 9:47:41 AM,10,2.9398,29.394,305,0.50864,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:47:44 AM,24,2.8593,23.456,43,0.44719,0.42204,0.45558,0.51427,0.71272
40,,9/24/2015 9:47:50 AM,11,2.7707,31.827,240,0.60668,0.52272,0.55793,0.65814,0.73668
3,,9/24/2015 9:47:55 AM,0,2.9818,29.652,782,2.1132,1.9645,1.9004,1.128,0.6908
20,,9/24/2015 9:48:01 AM,0,2.9261,29.308,190,0.49769,0.55489,0.57777,0.93531,1.0383
54,,9/24/2015 9:48:12 AM,0,2.39,-273.15,261,0.48594,0.78965,0.73125,0.75928,0.79199
255,,9/24/2015 9:48:18 AM,3,2.9192,29.652,672,1.4468,1.3726,1.1557,0.91886,0.7562
10,,9/24/2015 9:48:36 AM,0,2.8334,29.652,755,1.3156,0.81428,0.51793,0.53732,0.57332
11,,9/24/2015 9:48:37 AM,0,3.025,28.966,829,2.5874,1.2242,0.66237,0.55887,0.57957
13,,9/24/2015 9:48:37 AM,0,3.0323,28.711,904,1.4524,0.78846,0.52762,0.50983,0.52762
24,,9/24/2015 9:48:40 AM,10,2.9398,29.394,298,0.5029,0.43968,0.45117,0.47129,0.5029
53,,9/24/2015 9:48:44 AM,24,2.8593,24.196,41,0.45278,0.42763,0.46117,0.53384,0.71831
40,,9/24/2015 9:48:50 AM,11,2.7646,31.827,240,0.60264,0.52157,0.554,0.65399,0.73236
3,,9/24/2015 9:48:55 AM,0,2.9818,29.652,779,2.0986,1.9529,1.8917,1.1251,0.6908
20,,9/24/2015 9:48:59 AM,0,2.9261,29.308,178,0.49483,0.55775,0.57777,0.94675,1.044
54,,9/24/2015 9:49:11 AM,0,2.39,-273.15,260,0.4836,0.78732,0.73125,0.75928,0.79199
255,,9/24/2015 9:49:16 AM,3,2.9192,29.738,598,1.3184,1.3069,1.1243,0.90459,0.75335
10,,9/24/2015 9:49:35 AM,0,2.8334,29.566,756,1.3184,0.81982,0.5207,0.54009,0.57609
11,,9/24/2015 9:49:35 AM,0,3.025,29.052,816,2.5637,1.2153,0.65645,0.56183,0.58253
13,,9/24/2015 9:49:36 AM,0,3.0323,28.711,901,1.4495,0.7855,0.52466,0.50687,0.52169
24,,9/24/2015 9:49:38 AM,10,2.9398,29.394,299,0.50577,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:49:42 AM,24,2.8593,24.526,41,0.46955,0.42763,0.46117,0.54781,0.71831
40,,9/24/2015 9:49:48 AM,11,2.7707,31.915,240,0.62293,0.53897,0.56335,0.65543,0.73668
3,,9/24/2015 9:49:53 AM,0,2.9818,29.652,779,2.0957,1.9529,1.8858,1.1251,0.6908
20,,9/24/2015 9:49:58 AM,0,2.9261,29.308,818,1.29,0.77513,0.60924,0.94961,1.044
54,,9/24/2015 9:50:09 AM,0,2.39,-273.15,262,0.4836,0.78732,0.72891,0.75695,0.78965
255,,9/24/2015 9:50:14 AM,3,2.9192,29.738,615,1.3298,1.3098,1.1243,0.89888,0.74764
10,,9/24/2015 9:50:33 AM,0,2.8334,29.652,754,1.3045,0.80597,0.51239,0.53178,0.57055
13,,9/24/2015 9:50:34 AM,0,3.0323,28.711,905,1.4613,0.79439,0.53355,0.5128,0.53355
11,,9/24/2015 9:50:34 AM,0,2.9606,29.052,827,2.5236,1.2068,0.65985,0.55856,0.57592
24,,9/24/2015 9:50:37 AM,10,2.9398,29.394,791,1.1955,0.61785,0.47991,0.47991,0.50577
53,,9/24/2015 9:50:40 AM,24,2.8593,24.939,105,0.49471,0.43601,0.46117,0.55061,0.71551
40,,9/24/2015 9:50:47 AM,11,2.7707,31.915,269,0.65002,0.54168,0.5796,0.66356,0.73939
3,,9/24/2015 9:50:52 AM,0,2.9818,29.652,776,2.0928,1.9441,1.8771,1.1163,0.68788
20,,9/24/2015 9:50:57 AM,0,2.9261,29.308,811,1.2843,0.77799,0.61496,0.97249,1.0669
54,,9/24/2015 9:51:08 AM,0,2.39,-273.15,264,0.48594,0.78965,0.72891,0.75695,0.78965
255,,9/24/2015 9:51:13 AM,3,2.9192,29.738,722,1.481,1.3669,1.13,0.8732,0.71911
10,,9/24/2015 9:51:32 AM,0,2.8334,29.652,757,1.3017,0.79767,0.50685,0.52624,0.56224
11,,9/24/2015 9:51:32 AM,0,3.025,29.052,824,2.5578,1.2183,0.66237,0.56183,0.58548
13,,9/24/2015 9:51:33 AM,0,3.0323,28.711,900,1.4495,0.78846,0.52762,0.50983,0.52762
24,,9/24/2015 9:51:36 AM,10,2.9398,29.394,810,1.2213,0.63221,0.48278,0.47991,0.51439
53,,9/24/2015 9:51:39 AM,24,2.8593,25.27,108,0.48353,0.42763,0.45278,0.53663,0.70154
40,,9/24/2015 9:51:46 AM,11,2.7707,31.915,271,0.65543,0.53626,0.56606,0.64731,0.73668
3,,9/24/2015 9:51:50 AM,0,2.9818,29.652,781,2.0957,1.9471,1.8771,1.1163,0.68497
20,,9/24/2015 9:51:54 AM,0,2.9261,29.308,811,1.2814,0.77799,0.62354,0.99251,1.084
54,,9/24/2015 9:52:07 AM,0,2.39,-273.15,274,0.49295,0.78965,0.72891,0.75695,0.78965
255,,9/24/2015 9:52:13 AM,3,2.9261,29.738,725,1.5274,1.4015,1.1584,0.90385,0.74081
13,,9/24/2015 9:52:31 AM,0,3.0323,28.711,904,1.4524,0.78846,0.52762,0.50687,0.52169
10,,9/24/2015 9:52:31 AM,0,2.8334,29.652,758,1.3045,0.79767,0.50685,0.52624,0.55947
11,,9/24/2015 9:52:32 AM,0,3.025,29.052,828,2.5726,1.2242,0.66532,0.56183,0.58253
24,,9/24/2015 9:52:34 AM,10,2.9398,29.394,801,1.2098,0.62647,0.47991,0.47991,0.52014
53,,9/24/2015 9:52:38 AM,24,2.8593,25.436,107,0.49191,0.42763,0.45558,0.54502,0.70433
40,,9/24/2015 9:52:44 AM,11,2.7646,32.004,270,0.69452,0.5621,0.59183,0.65939,0.73776
3,,9/24/2015 9:52:48 AM,0,2.9818,29.652,783,2.0986,1.9471,1.8771,1.1163,0.68497
20,,9/24/2015 9:52:54 AM,0,2.9261,29.308,808,1.2843,0.78371,0.63212,1.024,1.1155
54,,9/24/2015 9:53:05 AM,0,2.39,-273.15,263,0.49295,0.79199,0.73125,0.75695,0.78965
255,,9/24/2015 9:53:10 AM,3,2.9192,29.738,721,1.461,1.3555,1.1186,0.85893,0.71055
13,,9/24/2015 9:53:29 AM,0,3.0323,28.711,905,1.4524,0.7855,0.52466,0.50687,0.52169
10,,9/24/2015 9:53:30 AM,0,2.8334,29.652,757,1.299,0.7949,0.49854,0.5207,0.55116
11,,9/24/2015 9:53:30 AM,0,3.025,29.052,828,2.5696,1.2242,0.66532,0.56479,0.58548
24,,9/24/2015 9:53:32 AM,10,2.9398,29.48,812,1.2242,0.63221,0.48278,0.48278,0.52589
53,,9/24/2015 9:53:36 AM,24,2.8593,25.188,109,0.47514,0.43042,0.45558,0.52825,0.69315
40,,9/24/2015 9:53:43 AM,11,2.7707,32.004,270,0.69606,0.57147,0.60668,0.66627,0.7421
3,,9/24/2015 9:53:47 AM,0,2.9818,29.652,782,2.0957,1.9441,1.8771,1.1105,0.68497
20,,9/24/2015 9:53:52 AM,0,2.9261,29.394,806,1.2814,0.78085,0.63784,1.044,1.1355
54,,9/24/2015 9:54:04 AM,0,2.39,-273.15,262,0.48828,0.78965,0.72891,0.75695,0.78965
255,,9/24/2015 9:54:09 AM,3,2.9192,29.738,720,1.481,1.3669,1.1272,0.8675,0.7134
10,,9/24/2015 9:54:27 AM,0,2.8334,29.652,759,1.3101,0.79767,0.50131,0.5207,0.55116
11,,9/24/2015 9:54:28 AM,0,3.025,29.052,810,2.5489,1.2124,0.65645,0.56183,0.58548
13,,9/24/2015 9:54:28 AM,0,3.0323,28.711,905,1.4524,0.78846,0.52762,0.50687,0.52466
24,,9/24/2015 9:54:31 AM,10,2.9398,29.48,252,0.48278,0.44255,0.45404,0.47703,0.52589
53,,9/24/2015 9:54:35 AM,24,2.8593,24.361,39,0.45278,0.42204,0.45278,0.51986,0.70154
40,,9/24/2015 9:54:41 AM,11,2.7707,32.004,238,0.67981,0.56606,0.59585,0.66627,0.7421
3,,9/24/2015 9:54:45 AM,0,2.9818,29.652,783,2.0957,1.9412,1.8742,1.1076,0.68497
20,,9/24/2015 9:54:51 AM,0,2.9261,29.394,139,0.48625,0.56061,0.60924,1.0411,1.1384
54,,9/24/2015 9:55:03 AM,0,2.39,-273.15,259,0.49295,0.79199,0.72891,0.75695,0.78732
255,,9/24/2015 9:55:09 AM,3,2.9192,29.738,710,1.4839,1.364,1.1329,0.88176,0.72767
11,,9/24/2015 9:55:26 AM,0,3.025,29.052,786,2.5046,1.1946,0.64758,0.55887,0.58253
10,,9/24/2015 9:55:27 AM,0,2.8334,29.652,747,1.2879,0.78936,0.50131,0.5207,0.55116
13,,9/24/2015 9:55:27 AM,0,3.0323,28.796,872,1.3991,0.75882,0.51873,0.50687,0.52169
24,,9/24/2015 9:55:30 AM,10,2.9398,29.48,220,0.45979,0.4368,0.45404,0.47703,0.52876
53,,9/24/2015 9:55:33 AM,24,2.8593,24.114,29,0.44719,0.42204,0.45558,0.52545,0.70433
40,,9/24/2015 9:55:40 AM,11,2.7707,31.915,235,0.65543,0.56606,0.59043,0.66356,0.73668
3,,9/24/2015 9:55:44 AM,0,2.9818,29.652,782,2.0957,1.9441,1.8771,1.1105,0.68205
20,,9/24/2015 9:55:49 AM,0,2.9261,29.394,163,0.49483,0.56061,0.60924,1.0354,1.1327
54,,9/24/2015 9:56:01 AM,0,2.39,-273.15,261,0.49295,0.79433,0.72891,0.75695,0.78732
255,,9/24/2015 9:56:06 AM,3,2.9192,29.738,710,1.5124,1.3897,1.1557,0.90459,0.74194
11,,9/24/2015 9:56:25 AM,0,3.025,29.052,829,2.5696,1.2242,0.66828,0.56479,0.58548
10,,9/24/2015 9:56:26 AM,0,2.8334,29.652,761,1.3045,0.7949,0.49854,0.51793,0.5484
13,,9/24/2015 9:56:26 AM,0,3.0323,28.796,906,1.4554,0.78846,0.52466,0.50687,0.52169
24,,9/24/2015 9:56:29 AM,10,2.9398,29.48,279,0.49428,0.44255,0.45404,0.47703,0.52589
53,,9/24/2015 9:56:31 AM,24,2.8593,23.538,42,0.46396,0.43601,0.46955,0.52545,0.71551
40,,9/24/2015 9:56:38 AM,11,2.7707,31.915,239,0.65543,0.55251,0.5796,0.66627,0.73939
3,,9/24/2015 9:56:43 AM,0,2.9818,29.652,786,2.1103,1.9529,1.8858,1.1193,0.68497
20,,9/24/2015 9:56:48 AM,0,2.9261,29.394,165,0.49483,0.56061,0.60638,1.0297,1.1269
54,,9/24/2015 9:56:59 AM,0,2.39,-273.15,259,0.49295,0.79199,0.72891,0.75461,0.78732
255,,9/24/2015 9:57:05 AM,3,2.9261,29.824,710,1.5245,1.4015,1.1641,0.91529,0.74939
10,,9/24/2015 9:57:23 AM,0,2.8334,29.652,760,1.3017,0.7949,0.49854,0.51793,0.5484
11,,9/24/2015 9:57:24 AM,0,3.025,29.137,828,2.5667,1.2212,0.66532,0.56183,0.58548
13,,9/24/2015 9:57:25 AM,0,3.0323,28.796,907,1.4613,0.79439,0.53058,0.50983,0.53058
24,,9/24/2015 9:57:27 AM,10,2.9398,29.48,287,0.50002,0.44542,0.45404,0.47703,0.52301
53,,9/24/2015 9:57:30 AM,24,2.8527,23.374,42,0.45175,0.42108,0.45454,0.51589,0.70552
40,,9/24/2015 9:57:37 AM,11,2.7646,31.915,239,0.63507,0.54319,0.56751,0.65399,0.72965
3,,9/24/2015 9:57:41 AM,0,2.9818,29.652,772,2.0724,1.9296,1.8596,1.1018,0.67914
20,,9/24/2015 9:57:46 AM,0,2.9261,29.394,111,0.4748,0.56347,0.60638,1.0354,1.1298
54,,9/24/2015 9:57:58 AM,0,2.39,-273.15,256,0.49061,0.79199,0.72891,0.75461,0.78732
255,,9/24/2015 9:58:02 AM,3,2.9192,29.824,657,1.4097,1.3469,1.1357,0.90174,0.74479
13,,9/24/2015 9:58:22 AM,0,3.0323,28.796,909,1.4613,0.79143,0.52762,0.50983,0.52169
10,,9/24/2015 9:58:23 AM,0,2.8334,29.652,765,1.3156,0.80044,0.50408,0.5207,0.55393
11,,9/24/2015 9:58:24 AM,0,3.025,29.137,832,2.5726,1.2272,0.66828,0.56774,0.58844
24,,9/24/2015 9:58:26 AM,10,2.9398,29.48,306,0.50864,0.44542,0.45404,0.47703,0.52014
53,,9/24/2015 9:58:30 AM,24,2.8527,23.292,43,0.45175,0.42108,0.45175,0.52147,0.71109
40,,9/24/2015 9:58:36 AM,11,2.7646,31.827,240,0.61885,0.53508,0.56481,0.65939,0.73506
3,,9/24/2015 9:58:40 AM,0,2.9818,29.652,789,2.1278,1.9733,1.9033,1.128,0.69371
20,,9/24/2015 9:58:44 AM,0,2.9261,29.308,196,0.50913,0.56633,0.60638,1.0183,1.1126
54,,9/24/2015 9:58:57 AM,0,2.39,-273.15,273,0.49061,0.78965,0.72891,0.75461,0.78732
255,,9/24/2015 9:59:02 AM,3,2.9192,29.824,714,1.5495,1.4154,1.1757,0.92742,0.74479
10,,9/24/2015 9:59:20 AM,0,2.8398,29.652,762,1.3186,0.80503,0.508,0.52743,0.56352
13,,9/24/2015 9:59:21 AM,0,3.0323,28.796,905,1.4554,0.79143,0.52762,0.50983,0.52762
11,,9/24/2015 9:59:22 AM,0,3.025,29.137,831,2.5696,1.2242,0.66828,0.56479,0.58548
24,,9/24/2015 9:59:25 AM,10,2.9398,29.394,312,0.51439,0.44542,0.45404,0.47703,0.52014
53,,9/24/2015 9:59:28 AM,24,2.8527,23.292,44,0.45454,0.42666,0.46291,0.52147,0.71667
40,,9/24/2015 9:59:38 AM,11,2.7707,31.827,240,0.6121,0.54439,0.56876,0.66356,0.73939
3,,9/24/2015 9:59:38 AM,0,2.9818,29.652,792,2.1394,1.9879,1.9237,1.1426,0.70537
20,,9/24/2015 9:59:44 AM,0,2.9261,29.308,183,0.50341,0.56633,0.60638,1.0183,1.1126
54,,9/24/2015 9:59:55 AM,0,2.39,-273.15,286,0.49295,0.78965,0.72657,0.75227,0.78264
255,,9/24/2015 10:00:01 AM,3,2.9192,29.738,713,1.5438,1.4125,1.1785,0.93027,0.75906
10,,9/24/2015 10:00:21 AM,0,2.8334,29.652,762,1.3239,0.81705,0.51793,0.53455,0.56778
11,,9/24/2015 10:00:21 AM,0,3.0177,29.137,815,2.5428,1.2124,0.66077,0.56048,0.57817
13,,9/24/2015 10:00:21 AM,0,3.0323,28.796,891,1.4287,0.77661,0.52466,0.50687,0.50983
24,,9/24/2015 10:00:22 AM,10,2.9398,29.394,310,0.51152,0.44542,0.45404,0.47416,0.52301
53,,9/24/2015 10:00:26 AM,24,2.8527,23.949,31,0.47127,0.42666,0.46291,0.54378,0.67763
40,,9/24/2015 10:00:33 AM,20,2.7646,31.827,235,0.61885,0.53778,0.56481,0.66209,0.73776
3,,9/24/2015 10:00:37 AM,0,2.9818,29.652,770,2.087,1.9441,1.8771,1.1193,0.68497
20,,9/24/2015 10:00:42 AM,0,2.9261,29.308,104,0.47194,0.56347,0.60924,1.024,1.1212
54,,9/24/2015 10:00:54 AM,0,2.39,-273.15,247,0.48127,0.78965,0.72657,0.75227,0.78498
255,,9/24/2015 10:00:59 AM,3,2.9192,29.738,663,1.4411,1.364,1.15,0.91315,0.75335
10,,9/24/2015 10:01:18 AM,0,2.8334,29.652,762,1.3294,0.81982,0.51793,0.53455,0.56778
13,,9/24/2015 10:01:18 AM,0,2.9961,28.796,907,1.4351,0.81125,0.50666,0.49202,0.50666
11,,9/24/2015 10:01:19 AM,0,3.025,29.137,832,2.5844,1.2301,0.66828,0.56479,0.58548
24,,9/24/2015 10:01:22 AM,10,2.9398,29.394,321,0.52014,0.44542,0.45404,0.47703,0.52014
53,,9/24/2015 10:01:24 AM,24,2.8593,24.609,39,0.47514,0.43042,0.45837,0.5534,0.7211
40,,9/24/2015 10:01:31 AM,20,2.7707,31.915,240,0.64189,0.5471,0.57689,0.66356,0.7421
3,,9/24/2015 10:01:36 AM,0,2.9818,29.652,785,2.1307,1.9879,1.9237,1.1455,0.69954
20,,9/24/2015 10:01:40 AM,0,2.9261,29.308,191,0.50341,0.56633,0.60924,1.0297,1.1269
54,,9/24/2015 10:01:52 AM,0,2.39,-273.15,274,0.48828,0.78965,0.72891,0.75227,0.78498
255,,9/24/2015 10:01:58 AM,3,2.9192,29.738,714,1.5409,1.4154,1.1785,0.93313,0.75906
10,,9/24/2015 10:02:17 AM,0,2.8334,29.652,749,1.3128,0.81705,0.5207,0.54009,0.57332
11,,9/24/2015 10:02:17 AM,0,3.0177,29.137,804,2.5251,1.2065,0.65487,0.56342,0.58702
13,,9/24/2015 10:02:18 AM,0,3.0323,28.796,893,1.4287,0.77661,0.52466,0.50687,0.51873
24,,9/24/2015 10:02:19 AM,10,2.9398,29.394,244,0.47991,0.43968,0.45404,0.47416,0.52014
53,,9/24/2015 10:02:22 AM,24,2.8593,24.939,23,0.46117,0.42763,0.45558,0.5534,0.71831
40,,9/24/2015 10:02:29 AM,20,2.7707,31.915,231,0.65814,0.56606,0.58772,0.66356,0.73939
3,,9/24/2015 10:02:34 AM,0,2.9818,29.652,780,2.1161,1.9733,1.9062,1.1368,0.69371
20,,9/24/2015 10:02:39 AM,0,2.9261,29.308,158,0.49197,0.56061,0.60924,1.0383,1.1327
54,,9/24/2015 10:02:51 AM,0,2.39,-273.15,271,0.47893,0.78498,0.72657,0.74994,0.78264
255,,9/24/2015 10:02:56 AM,3,2.9192,29.738,707,1.5267,1.4068,1.1757,0.93027,0.76191
10,,9/24/2015 10:03:15 AM,0,2.8334,29.652,739,1.2962,0.80597,0.5207,0.54009,0.57332
13,,9/24/2015 10:03:16 AM,0,3.0323,28.796,854,1.3783,0.74993,0.51576,0.50687,0.51873
11,,9/24/2015 10:03:16 AM,0,3.025,29.137,764,2.475,1.1739,0.64167,0.55887,0.58548
24,,9/24/2015 10:03:18 AM,10,2.9398,29.394,201,0.45692,0.43968,0.45404,0.47703,0.52014
53,,9/24/2015 10:03:22 AM,24,2.8593,25.188,17,0.46117,0.43042,0.46676,0.56179,0.71831
40,,9/24/2015 10:03:28 AM,20,2.7707,32.004,232,0.68252,0.56335,0.59856,0.66356,0.73939
3,,9/24/2015 10:03:33 AM,0,2.9818,29.652,761,2.0695,1.9325,1.8684,1.1163,0.68788
20,,9/24/2015 10:03:38 AM,0,2.9261,29.308,88,0.4605,0.56061,0.60638,1.0297,1.1298
54,,9/24/2015 10:03:50 AM,0,2.39,-273.15,233,0.47192,0.78498,0.72657,0.74994,0.78031
255,,9/24/2015 10:03:56 AM,3,2.9192,29.824,635,1.3983,1.3498,1.1471,0.91886,0.75906
